t	x	s	Vx   Vy    as
1.3666666666666665	0.3873926292942423	-0.7611463679669023	0.2966958140763754	3.49994319707841
1.4	0.36486763954050705	-0.6196698754607901	0.283215847476595	3.5585351386656177
1.4333333333333331	0.34608130426352296	-0.5267329348017276	0.26155143989694557	3.042361355841852
1.466666666666667	0.329752110553725	-0.42793308384949635	0.24695580397965836	3.1408475898307078
1.5	0.31755243200688976	-0.3193847445309775	0.20270864797419094	3.385416699880195
1.533333333333333	0.30845979425166004	-0.2301114365247315	0.1416570946618944	3.3625957880365585
1.5666666666666664	0.30221166957190776	-0.13212164438569252	0.08044742864807751	3.5876793611709292
1.6	0.29965168462594716	-0.02419490776196425	0.01905295944778102	3.649824118753807
1.633333333333333	0.30059867572111	0.07390902547873796	-0.0514333147940849	3.6648777755676147
1.666666666666667	0.30457895299119647	0.17767369173893127	-0.11515043424022478	2.990746667955436
1.7	0.31244358850370557	0.25635782986336336	-0.1490440652886952	3.0723742618000403
1.733333333333333	0.32166947498208714	0.3464359702622295	-0.20129138417021308	3.3306670427629994
1.766666666666667	0.33553931985452096	0.46383365838006574	-0.2616968550364547	2.828832844706497
1.8	0.3525917188740918	0.5256364692380758	-0.2636538278830497	1.8071398888478918
1.833333333333333	0.37058175113705905	0.5762812297066113	-0.25650733558772526	2.393044333407571
1.866666666666666	0.39101046752119883	0.683361463659213	-0.25909818324254114	2.826621483535364
1.9	0.4161391820476734	0.7705568308933962	-0.21211967088889144	2.835667199837713
1.933333333333334	0.4423809229140929	0.7949721865770734	-0.10720403562200499	3.3004218529753624
1.966666666666667	0.4691373278194786	0.8309923629624377	0.0016909928086825115	3.0809515333003197
2.0	0.49778041377825477	0.8052524259441625	0.09713758807853211	2.765250097419657
2.033333333333333	0.5228208228824224	0.719694326583836	0.16229201462363282	2.695033415889079
2.066666666666666	0.5457600355505101	0.6573975188902266	0.19189191739054762	2.547725049559796
2.1	0.5666473241417708	0.5667026901213551	0.2237261352300076	2.7450067697129574
2.133333333333333	0.5835402148919339	0.47112475127663	0.2372491798578435	3.0990088776364675
2.166666666666667	0.5980556408935462	0.36809625764357096	0.21969524738406132	3.607485267827183
2.2	0.6080799654015056	0.236022609231541	0.17140017212740402	3.6694770729999635
2.233333333333333	0.6137904815089821	0.1454135802192812	0.10250788797784277	3.163999526109416
2.266666666666667	0.6177742040827909	0.0775749612276008	0.0426366724214066	2.9081706881539393
2.3	0.6189621455908223	-0.007132002329257798	-0.019303536318491302	3.013669864229829
2.333333333333333	0.6172987372608405	-0.09483803665032058	-0.06357666586857334	2.9350579720505103
2.3666666666666663	0.6126396098141341	-0.1763588963659583	-0.11337806596852848	3.129596027997073
2.4	0.6055414775031098	-0.26882626617881833	-0.17790553636645884	3.0566077713578705
2.433333333333334	0.5947178587355461	-0.3611207018675505	-0.2114847630058327	2.7959861138315696
2.466666666666667	0.5814667640452731	-0.44302529809722163	-0.22905365517055848	2.2978886946566366
2.5	0.5651828388623982	-0.5177907461757286	-0.2110764580547421	2.2024672664191973
2.533333333333333	0.5469473809668913	-0.5778503360501034	-0.1694104628384391	2.1350648786841853
2.566666666666666	0.5266594831257253	-0.6355964703924231	-0.13361210145846283	1.4824026738367408
2.6	0.5045742829407296	-0.6575105850770329	-0.10244268773413803	1.5762483256272777
2.633333333333333	0.48282544412058936	-0.6620488210566116	-0.042074120024435516	1.9996951988029743
2.666666666666667	0.4604376948702886	-0.6595105864347288	0.04008217949471722	2.2225257148799638
2.7	0.43885807169160695	-0.5978483388989435	0.08897485485192025	2.329597128746674
2.733333333333333	0.42058113894369287	-0.5300264534314287	0.13597350345170708	2.2289249996853635
2.766666666666667	0.4035229747961783	-0.4689561467661141	0.15384201594332808	2.316452178113403
2.8	0.3893173958259518	-0.3741218380551628	0.14357542177673563	2.5386444136303155
2.833333333333333	0.37858151892583436	-0.29815310686620033	0.12287375747690467	2.5556651565295523
2.8666666666666663	0.3694405220348719	-0.21795370034165243	0.09526219734601252	2.5829973674171156
2.9	0.36405127223639083	-0.1284651785909917	0.06793428800741587	2.8117486460226995
2.933333333333334	0.3608761767954723	-0.050632295811188034	0.020191670217466748	2.7305384547703624
2.966666666666667	0.3606757858489783	0.033484072552524266	-0.022199711042607134	2.8564738978154742
3.0	0.3631084482989739	0.11828295339007112	-0.0617513699944712	2.586037132322658
3.033333333333333	0.368561316074983	0.19799430869332044	-0.08559572439864523	2.493650357301672
3.066666666666666	0.37630806887852847	0.27090632154365996	-0.11469930608618673	2.3604996446374007
3.1	0.38662173751122725	0.34830065624370754	-0.14256119867591682	2.185388461177977
3.133333333333333	0.39952811262810906	0.41566239721460946	-0.13733487277378392	1.8427650737799643
3.166666666666667	0.4143325639922013	0.46983472574424606	-0.13424436769413672	1.4802500410977786
3.2	0.43085042767772586	0.5086973452403944	-0.10557788203247265	1.6812985320541078
3.233333333333333	0.4482457203415606	0.5532838033626433	-0.05871948280013717	1.6898281202990886
3.266666666666667	0.46773601456856895	0.5596016268444126	-0.004685577649507707	1.4513357417308705
3.3	0.4855524954645215	0.5432437101149089	0.04410643512038993	1.2720672417453784
3.333333333333333	0.5039522619095625	0.5261529337037568	0.06534900520874938	1.130835616836959
3.3666666666666663	0.5206293577114384	0.48397003709656466	0.09546743215608616	1.6691878674210388
3.4	0.5362169310493335	0.4300450988164129	0.11778963401358133	1.9289509167216918
3.433333333333334	0.5492990309658664	0.3549922153319051	0.11880243348273214	1.9259477431127217
3.466666666666667	0.5598830787381274	0.30064108798439565	0.09842019805355584	1.927760791583329
3.5	0.5693417701648259	0.23606698407830287	0.08768975086574421	1.9925247778850756
3.533333333333333	0.5756208776766807	0.16433393491111828	0.07385938180251968	2.2821881128109136
3.566666666666666	0.5802973658255669	0.09583320649287509	0.040137017224604984	2.277506022505544
3.6	0.5820097581095391	0.022272655271824118	0.011349638880410969	2.214606214476868
3.633333333333333	0.5817822095103552	-0.036053668667841834	-0.0231583488234885	2.2136660990257058
3.666666666666667	0.5796061801983498	-0.10912524871444035	-0.05175451498555331	2.192103429023851
3.7	0.5745071929293925	-0.17952234960035407	-0.06917576657232062	2.2520670381304466
3.733333333333333	0.5676380235583263	-0.24761862770793755	-0.09390594766545297	1.8050559736088614
3.766666666666667	0.5579992844155302	-0.30110272268012417	-0.10953319298518795	1.6951682726665018
3.8	0.5475645087129846	-0.3513566556472332	-0.10659155806753265	1.7843127694337317
3.833333333333333	0.5345755073723815	-0.42415131764910696	-0.10386241804426831	1.4606990916385914
3.8666666666666663	0.5192877542030442	-0.4516793340055718	-0.08564951332105167	0.9761927497838947
3.9	0.50446355177201	-0.4689199170156828	-0.06653514939069692	0.9491204826108426
3.933333333333334	0.4880264264019981	-0.5034972435240139	-0.04460028452649599	1.0201454037559186
3.966666666666667	0.47089706887040894	-0.4982513827953156	-0.003655563899278387	1.3370878102972248
4.0	0.45480966754897745	-0.4594109128828146	0.036434624197582505	1.5605678798781522
4.033333333333333	0.4402696746782212	-0.43432275483127597	0.07889816103186918	1.6161497132618812
4.066666666666666	0.42585481722689245	-0.3747203115657016	0.09288971643890545	1.7096932304706902
4.1	0.4152883205738412	-0.30598384081069147	0.07986189580627359	1.940058385702891
4.133333333333333	0.40545589450617975	-0.25736008479832406	0.07534745944663065	1.8000849220956352
4.166666666666667	0.39813098158728605	-0.1834837074237723	0.061400470007144166	2.0760540201254996
4.2	0.39322364734459486	-0.12014249240793867	0.048280692155158504	2.1607401913366053
4.233333333333333	0.3901214820934235	-0.05017262614809451	0.020633067998862446	2.166459708126012
4.266666666666667	0.3898788056013886	0.020816359179633957	-0.005120404412028194	2.45516535884204
4.3	0.3915092393720658	0.09591147274536417	-0.03540485510148657	2.391481057606023
4.333333333333333	0.3962729037844128	0.17652145289133916	-0.06423160688995204	1.8467018803685367
4.366666666666666	0.4032773362314883	0.21586956921507378	-0.06628490807595039	1.6487413176462034
4.3999999999999995	0.410664208398751	0.27420308646358	-0.08156424932223047	1.8640445860426276
4.433333333333334	0.42155754199572715	0.34916178137458553	-0.09211438290478403	1.3891294336212463
4.466666666666667	0.4339416604903903	0.36584705706209925	-0.07080654009071007	1.1541367068129584
4.5	0.44594734579986706	0.40427345275203824	-0.048358537292361975	1.2448566167562576
4.533333333333333	0.4608932240071928	0.44862077053606353	-0.029244267907966148	0.963076934129627
4.566666666666666	0.4758553971689379	0.4318015396336883	0.008502055029521166	1.1671070326139497
4.6	0.4896799933161051	0.40962566101810144	0.04269514033197364	0.8796214475358997
4.633333333333333	0.5031637745701447	0.3914119261975263	0.0492069264832877	1.1511939555292559
4.666666666666667	0.5157741217292738	0.3398676707542798	0.06258808805930113	1.4092235369840849
4.7	0.5258216192870968	0.29143509648604266	0.07405206599080907	1.4301274636384447
4.733333333333333	0.5352031281616767	0.2527115860341696	0.07330384047244744	1.394927239662164
4.766666666666667	0.5426690583560414	0.19629810932827568	0.06755499334702754	1.592056367515708
4.8	0.5482896687835616	0.14893118619567317	0.04391657382477773	1.6818370438153212
4.833333333333333	0.5525978041024199	0.09533433066269106	0.02562044117753122	1.7188953155682098
4.866666666666666	0.554645290827741	0.03481763860642449	0.015562216458163343	1.6804646735323951
4.8999999999999995	0.5549189800095148	-0.010600424544903498	-0.007908468939022717	1.6046512301934814
4.933333333333334	0.5539385958580807	-0.061994763967417654	-0.028212896283212177	1.64278706575722
4.966666666666667	0.5507859957450202	-0.11789021465849293	-0.03782287507696568	1.5474109062407326
5.0	0.5460792482141811	-0.1613639916947266	-0.054460560501599226	1.625003469239054
5.033333333333333	0.5400283962987051	-0.22116855688493434	-0.05852044238248789	1.6651826445596898
5.066666666666666	0.5313346777551855	-0.27776557862859524	-0.06347927220299439	1.2076559306546055
5.1	0.5215106910567989	-0.3000921449149681	-0.06230339504959079	0.9130539627717295
5.133333333333333	0.5113285347608544	-0.3332554339820704	-0.052087524284796946	0.7352497131550134
5.166666666666667	0.4992936621246604	-0.3561454645062891	-0.053730088548683816	0.725712552664886
5.2	0.4875855037937682	-0.3668092639651047	-0.03132740325353839	0.6709389305570244
5.233333333333333	0.47483971119365376	-0.3746340051118471	-0.0033770018895106766	0.6800182361761793
5.266666666666667	0.4626099034529785	-0.3515350910698679	0.007933025363512959	0.8915982895491587
5.3	0.45140403845566257	-0.32486827350939496	0.03156851525630928	1.0168992548008489
5.333333333333333	0.4409520185523522	-0.2938439807717593	0.04383911217475174	1.0836613599264477
5.366666666666666	0.4318144397375453	-0.25708174542701834	0.05557740791520481	1.428894979896197
5.3999999999999995	0.4238132355238844	-0.2025235545267501	0.06060230550918611	1.6104591530136028
5.433333333333334	0.4183128694357618	-0.14455949180116454	0.04515395412330979	1.8838266029313964
5.466666666666667	0.41417593607047337	-0.08750854951269174	0.024438897316185704	1.8402002102468042
5.5	0.41247896613491586	-0.024281329609271932	0.004352664693005335	1.7891253283500514
5.533333333333333	0.41255718076318854	0.027647597315043307	-0.0011303349441598367	1.7239722941920552
5.566666666666666	0.4143221392892521	0.08395144472877425	-0.026893563133802242	1.7797137947874018
5.6	0.41815394374510684	0.1402984282952193	-0.050632948905888105	1.773004465226791
5.633333333333333	0.42367536784226667	0.19709839424744163	-0.050392406195469704	1.3643537163164985
5.666666666666666	0.43129383669493626	0.23521067190147926	-0.04354334979261804	0.983577762239291
5.7	0.4393560793023654	0.25704018325056316	-0.03674035179147293	0.9814708708562767
5.7333333333333325	0.4484298489116404	0.3000064635762315	-0.04225293865789142	0.8066551791357526
5.766666666666666	0.45935651020744717	0.3150483602082864	-0.022184174256464958	0.7114040090298137
5.8	0.4694330729255263	0.32332953743666676	-0.0014090070558440556	0.5121952175350812
5.833333333333334	0.4809118127032256	0.32430978770378455	0.006195845353455697	0.6804069607315689
5.866666666666668	0.4910537254391125	0.28772730260943713	0.03421628191632273	0.9171987662737582
5.9	0.5000936328771879	0.26930645654955454	0.0409729179789329	0.7998718368537591
5.933333333333334	0.5090074892090825	0.2411211104502971	0.03845902918424389	1.1098747449079909
5.966666666666666	0.5161683735738742	0.1915478826932668	0.04095087574244731	1.0364581088811398
6.0	0.5217773480553002	0.16917167697868793	0.03134861083684855	1.0454541209442516
6.033333333333334	0.5274464853724538	0.13172884034763024	0.029696401436746532	1.1553801841030464
6.066666666666666	0.5305592707451422	0.0835550918314239	0.02117349854305881	1.384258712166551
6.1	0.5330168248278819	0.04825903670373259	0.00562446818320979	1.291205000545656
6.133333333333332	0.5337765398587243	-0.001655263870232658	-0.0017205517085564302	1.475572388607951
6.166666666666666	0.5329064739031997	-0.04945064955355778	-0.005705086260932311	1.2213385048518959
6.2	0.5304798298884871	-0.08218224775815187	-0.020739746393673382	1.338738352707623
6.2333333333333325	0.5274276573859894	-0.12987119782642584	-0.031578860863118154	1.1181092568516289
6.266666666666666	0.5218217500333922	-0.16580434985606585	-0.029243145548224877	0.9176954051127749
6.3	0.5163740340622516	-0.18169768578681983	-0.03923444781132954	0.731063483422147
6.333333333333334	0.5097085709809371	-0.21752078719984064	-0.03632101027863124	0.8875201956711906
6.366666666666668	0.5018726482489285	-0.24194728711345048	-0.03857254559883104	0.9239028053024548
6.4	0.49357875184004063	-0.2741124076602225	-0.034796494019193505	0.4643897743597146
6.433333333333334	0.48359848773824743	-0.27916795260511823	-0.017921463085350628	0.526395374458873
6.466666666666666	0.47496755499969967	-0.2605262071907742	-0.005097824595955703	0.44279466895464936
6.5	0.4662300739255292	-0.264637832598337	0.010090937720917594	0.4619756784672243
6.533333333333334	0.45732503282647685	-0.2504277166760787	0.019712703370468147	0.6941888746206719
6.566666666666666	0.44953489281379067	-0.21685388546340365	0.02378725842642942	1.1367055242958226
6.6	0.4428681071289168	-0.17580999172863665	0.021218048520300833	1.0320108996352215
6.633333333333332	0.4378142266985484	-0.1445566018320644	0.02477459328805876	1.0771031298179299
6.666666666666666	0.4332310003401125	-0.10951375048421987	0.019028215980603582	1.1871860523898357
6.7	0.43051330999960025	-0.06202073682988966	0.011362558010511715	1.2955007249324426
6.7333333333333325	0.4290962845514532	-0.024964561699490455	0.007922255715606183	1.3350803322251212
6.766666666666666	0.4288490058863008	0.02340251409734437	-0.0038423726926443296	1.3937390429076575
6.8	0.4306564521579429	0.07006040969768279	-0.013014938591859537	1.3310509049521317
6.833333333333334	0.43351969986614647	0.10848615264604695	-0.012583056317549154	0.9751998098294422
6.866666666666668	0.4378888623343461	0.13795958081240353	-0.018329853460019977	1.0048668650134318
6.9	0.44271700525364	0.17015242433864286	-0.022576290645035427	1.1361893177795153
6.933333333333334	0.44923235729025557	0.21522715349644078	-0.031997944163316784	0.8344027014012785
6.966666666666666	0.4570654821534025	0.2282137317409823	-0.021450755532191074	0.5005498502444353
7.0	0.4644466060729876	0.2369147292989287	-0.0059665714193359145	0.29659651418682065
7.033333333333334	0.47285979743999806	0.24186692825741696	-0.008524268023146361	0.28038587419379535
7.066666666666666	0.48057106795681526	0.22303312946109172	0.009989592183071846	0.7049630147479897
7.1	0.48772867273740406	0.205776666954348	0.024583172894635897	0.6564837992887232
7.133333333333332	0.4942895124204383	0.18599341195867455	0.030235473892141	0.7085705548695064
7.166666666666666	0.5001282335346489	0.1590300408131485	0.02777372672579407	0.6654254761828594
7.2	0.504891515141315	0.1418215874670016	0.01202234793828738	0.8324684216076172
7.2333333333333325	0.509583006032449	0.1106277988464839	0.01566361253348794	0.9429597856199875
7.266666666666666	0.5122667017310806	0.07184624221524545	0.020885624241352697	0.841207917333404
7.3	0.5143727555134654	0.05771256964631249	0.005640963447631386	0.8265241771816195
7.333333333333334	0.5161142063741684	0.025983639516669252	-0.00516751875323992	1.0360164001516416
7.366666666666668	0.51610499814791	-0.014560863240891299	-0.007687360995298786	1.159633774544772
7.4	0.5151434821581089	-0.04878813655017064	-0.0040593100003313825	0.9054342350953642
7.433333333333334	0.5128524557112321	-0.07727224226612844	-0.008367884190922997	0.7885811444659407
7.466666666666666	0.5099919993403671	-0.09670942744094814	-0.022897854857678295	0.7545921669318957
7.5	0.5064051605485023	-0.12659009132425447	-0.014914455499146237	0.8248764076044055
7.533333333333334	0.5015526599187502	-0.15431230010214955	-0.0168076899367083	0.6496553801015875
7.566666666666666	0.4961176738750257	-0.16854862856246247	-0.027605403259461113	0.6680680938361855
7.6	0.49031608468125276	-0.1960233977147202	-0.015167463396634849	0.2914597052661173
7.633333333333332	0.4830494473607113	-0.19461971288370777	-0.01602126199676486	0.05972577698966318
7.666666666666666	0.47734143715567223	-0.18659682868966349	-0.016683736839153456	0.34531738956813723
7.7	0.47060965878140015	-0.19566277357890718	0.006831982317892066	0.43528603725587656
7.7333333333333325	0.46429725225041174	-0.17597169600228912	0.015505205909023746	0.5145884641110908
7.766666666666666	0.4588782123812477	-0.1593851112869657	0.008366808172620841	0.5004404804702208
7.8	0.4536715781646139	-0.14555786436796575	0.020166201709484757	0.6240330245550988
7.833333333333334	0.4491743547567163	-0.11767562307476716	0.01522185153363057	1.115283660574117
7.866666666666668	0.445826536626296	-0.07274523062249781	0.001232011336083376	1.1987063086956566
7.9	0.4443246727152165	-0.035456063168072545	0.0019412206327856427	0.978528942609316
7.933333333333334	0.4434627990817579	-0.010894305455823242	0.002073783529055264	0.847460189457166
7.966666666666666	0.44359838568482823	0.021024258116923225	-0.0035379962111202297	0.867130002221962
8.0	0.44486441628955264	0.048150931463710384	-0.0030618266560632833	1.064011354047044
8.033333333333333	0.4468084477824089	0.08745647160693112	-0.008850813854133815	1.1775841138738954
8.066666666666666	0.4506948477300148	0.1301335876062552	-0.02325709655301458	0.867055071934515
8.1	0.45548402028949264	0.14474171566289346	-0.011583895785800595	0.4262361765560857
8.133333333333333	0.4603442954408743	0.14735343050332572	0.0012064264373855653	0.27237204313022
8.166666666666666	0.4653075823230476	0.1609627101149866	-0.007506437283554149	0.46794122941391286
8.2	0.47107514278187335	0.17968631152441264	-0.010819800631397277	0.0805553181662569
8.233333333333333	0.4772866697580085	0.1667241992480698	-4.213942045354858E-4	0.5708831007885311
8.266666666666666	0.48219008939841146	0.14490966839431477	0.013353832629976808	0.5195447422926358
8.3	0.4869473143176297	0.13961258733750412	0.019878247124905532	0.34345548559434874
8.333333333333334	0.49149759522091196	0.12380250864622278	0.016221972087368124	0.5372985697331122
8.366666666666667	0.49520081489404455	0.1020396683393765	0.016772549420208904	0.8027863420733443
8.4	0.49830023977687044	0.07273235695178529	0.02201631844885741	0.7603556529242301
8.433333333333334	0.5000496386908301	0.04773387053793225	0.014862314166277623	0.796323541056193
8.466666666666667	0.5014824978127327	0.025613003488588817	0.003953948041585618	0.8096211639986375
8.5	0.501757172256736	-0.006421397081790291	0.0022246026900496407	0.8962853014158497
8.533333333333333	0.5010544046739466	-0.03382321627514433	-0.0013517633158222856	0.6856241105818341
8.566666666666666	0.4995022911717264	-0.050668884761690514	-0.011407955118809408	0.6742651331262056
8.6	0.49767647902316736	-0.07009863720514405	-0.024974151689224164	0.7132262745858365
8.633333333333333	0.49482904869138356	-0.09983873384520589	-0.016796460438851694	0.9005937223688953
8.666666666666666	0.491020563433487	-0.12697507465603547	-0.0012233344181520674	0.47295715240075764
8.7	0.4863640437143145	-0.1337845906612217	-0.015201906407752422	0.15024806676814786
8.733333333333333	0.48210159072273895	-0.12525496320560098	-0.01804039455804712	0.06732997822062846
8.766666666666666	0.4780137128339411	-0.1305933195980544	-0.0050337199688763054	0.38668448596738597
8.8	0.47339536941620175	-0.1449033824960591	-0.00203282253075325	0.159145285316997
8.833333333333334	0.4683534873342037	-0.13331891585489683	0.00595675664947372	0.2977872909416749
8.866666666666667	0.46450744169254177	-0.12167537328296733	0.010164855292686821	0.449512110629709
8.9	0.46024179578200586	-0.11035960495167023	0.008239495956272495	0.518216779946897
8.933333333333334	0.4571501346957637	-0.08304888417297623	0.004426894004301481	0.551360550418386
8.966666666666667	0.4547052035038073	-0.07346197780808099	0.009846912139583568	0.5719756874998431
9.0	0.45225266950855847	-0.04979055389386467	0.010077357667112923	0.8291909387225238
9.033333333333333	0.45138583324421633	-0.013556179656763052	2.7472310250378903E-4	0.9763005289785917
9.066666666666666	0.45134892419810757	0.012635289011605946	-3.2172604535819635E-4	0.7732931368789779
9.1	0.45222818584499	0.038384322092726054	-7.217750944722743E-4	0.8500008288265665
9.133333333333333	0.4539078790042893	0.06802937624922506	-0.005778926318460243	0.6497714437193972
9.166666666666666	0.4567634775949384	0.0846178088829867	-0.008228073213999893	0.42082201691138427
9.2	0.45954906626315495	0.09184178903463885	-0.0023592669043508182	0.3826106436984588
9.233333333333333	0.46288626353058093	0.11066237924771774	-0.009771525398450363	0.3885690467604174
9.266666666666666	0.4669265582130029	0.11942061796840339	-0.012816593061923474	0.2798790975265291
9.3	0.47084763806180807	0.12458304027100149	0.001995156059916469	0.23595179772301092
9.333333333333334	0.4752320942310698	0.12359638750904219	0.0034293756800276485	0.24238857906865288
9.366666666666667	0.47908739722907745	0.10657831826296454	0.0019180161821978864	0.47489724846346587
9.4	0.4823373154486008	0.09202591911603647	0.010522360994457707	0.29478048601539425
9.433333333333334	0.4852224585034799	0.08956847578368757	0.014781475827390523	0.23309509493553057
9.466666666666667	0.48830854716751326	0.0803582756529322	0.006013785969759898	0.3444794052974808
9.5	0.49057967688034176	0.06728813050289857	-3.894340027288035E-4	0.41658070954383714
9.533333333333333	0.4927944225343729	0.05645789982508246	-2.2028222236283225E-4	0.448086287748921
9.566666666666666	0.4943435368686806	0.0361714213311985	5.104558618054703E-4	0.6582597540934918
9.6	0.4952058506231197	0.012908970473622145	3.0478947796894196E-4	0.7091016573624536
9.633333333333333	0.4952041349002554	-0.011667070544604169	-6.14022399749671E-4	0.7505229721700949
9.666666666666666	0.4944280459201459	-0.03665023230455686	-0.001330291744628107	0.5771799789257771
9.7	0.49276078607995166	-0.051964981066127326	-0.0028516406053676973	0.4211040719888357
9.733333333333333	0.4909637138490708	-0.062186379860559596	-0.002073268710249503	0.3636069868955147
9.766666666666666	0.4886150274225812	-0.07704166117070095	0.0013577905293010548	0.29340577072976903
9.8	0.48582760310435724	-0.08080797599462303	-0.00879722943070884	0.24324987790337269
9.833333333333334	0.4832278290229395	-0.08195641805637971	-0.017307856755861536	0.11945067780024833
9.866666666666667	0.48036384190059844	-0.08974132483194944	-0.007565173433150996	0.4378840068639143
9.9	0.47724507403414296	-0.10468600430239469	6.56392312111103E-4	0.23623568329665495
9.933333333333334	0.4733847749471054	-0.10812908851848663	-0.001580242215864626	0.06385016671018814
9.966666666666667	0.47003646813291056	-0.09717981631370415	-7.51681416708116E-4	0.25439450743675635
10.0	0.46690612052619185	-0.09624920927934488	0.011634357169502419	0.30316573564864746
10.033333333333333	0.4636198541809543	-0.08261366989579715	0.011033257103936751	0.47939784271567687
10.066666666666666	0.46139854253313883	-0.06116159824929722	7.20568736075054E-4	0.5236754793917429
10.1	0.45954241429766773	-0.05100902741425815	-1.051402408047939E-4	0.39888420414677495
10.133333333333333	0.4579979407055216	-0.0355630880034465	8.729479988196343E-4	0.4849178685462163
10.166666666666666	0.45717154176410446	-0.017387888936187007	-0.0020478278974004373	0.4787111940175883
10.2	0.45683874810977587	-0.00397835434208315	-0.0018807987933638617	0.35538019242781094
10.233333333333333	0.4569063181412991	0.0061018768543561345	0.002424024230283393	0.3282140101700416
10.266666666666666	0.4572455399000662	0.01696968485488991	0.001959211019400372	0.36387036527637795
10.3	0.4580376304649585	0.03049055743300876	-0.001797251131181451	0.32284653848147327
10.333333333333334	0.45927824372893344	0.039164558415820734	9.042411200248614E-4	0.3529052033048862
10.366666666666667	0.46064860102601324	0.0520496256731505	4.291850511319785E-4	0.4595927581580625
10.4	0.4627482187738101	0.06929264466658866	-0.012003091292716716	0.4148346895005232
10.433333333333334	0.4652681106704525	0.07912793616210084	-0.007022184058822088	0.42895177692395936
10.466666666666667	0.4680234145179505	0.09524555810266074	-0.012091793003151923	0.31641177914720037
10.5	0.4716178145439631	0.10361369226667776	-0.012762526090862168	0.14529470119071836
10.533333333333333	0.4749309940023956	0.09863869186096817	0.0028752148890107024	0.39523004660305433
10.566666666666666	0.47819372733469434	0.08830760836043512	0.004105839813782539	0.45153057279074915
10.6	0.4808181678930912	0.06763612713812425	0.006743929084676653	0.4791115244055126
10.633333333333333	0.48270280247723585	0.05515700461068016	0.008492911014021684	0.44625323772306796
10.666666666666666	0.48449530153380316	0.04212836623074441	0.015475243533511233	0.330915420544221
